The Korean Society of Gastrointestinal Endoscopy (KAMJE)	10.5946
The Korean Society of Ginseng	10.5142
The Korean Society of Grassland and Forage Sciences	10.5333
The Korean Society of Health Policy and Administration	10.4332
The Korean Society of Hypertension (KAMJE)	10.5646
The Korean Society of Mechanical Engineers	10.3795
The Korean Society of Medical Informatics (KAMJE)	10.4258
The Korean Society of Mycology	10.4489
The Korean Society of Neonatology (KAMJE)	10.5385
The Korean Society of Neurogastroenterology and Motility (KAMJE)	10.5056
The Korean Society of Pathologists and The Korean Society for Cytopathology (KAMJE)	10.4132
The Korean Society of Pediatric Gastroenterology, Hepatology and Nutrition (KAMJE)	10.5223
The Korean Society of Pharmaceutical Sciences and Technology	10.4333
The Korean Society of Phycology	10.4490
The Korean Society of Poultry Science	10.5536
The Korean Society of Radiology (KAMJE)	10.3348
The Korean Society of Sports Medicine (KAMJE)	10.5763
The Korean Society of Systematic Zoology	10.5635
The Korean Society of Toxicology	10.5487
The Korean Society of Veterinary Science (KAMJE)	10.4142
The Korean Society of Visualization	10.5407
The Korean Society of Weed Science	10.5660
The Korean Society of Wood Science Technology	10.5658
The Korean Space Science Society	10.5140
The Korean Statistical Society	10.5351
The Korean Surgical Society (KAMJE)	10.4174
The Korean Urological Association (KAMJE)	10.4111
The Korean Vacuum Society	10.5757
The Korean Welding and Joining Society	10.5781
The London Student Journal of Medicine	10.4201
The Magnetics Society of Japan	10.3379
The Mass Spectrometry Society of Japan	10.5702
The Materials Research Society of Korea	10.3740
The Medical Society of Kansai Medical University	10.5361
The Membrane Society of Japan	10.5360
The Middle East Journal	10.3751
The National Federation of the Blind	10.5241
The Nature Conservancy	10.3411
The Nihon University Medical Association	10.4264
The Norwegian Association of Masters of Science in Business/Sivilokonomene	10.4221
The Oceanographic Society of Japan	10.5928
The Oceanography Society	10.5670
The Open Polytechnic of New Zealand	10.5502
The Open University	10.5456
The Pennsylvania State University Press	10.5325
The Peregrine Fund	10.4080
The Philosophy of Science Society, Japan	10.4216
The Phytopathological Society of Japan	10.3186
The Plankton Society of Japan (The Japanese Association of Benthology)	10.3800
The Plant Genome	10.3835
The Polargraphic Society of Japan	10.5189
The Press at California State University, Fresno	10.5364
The Resources Processing Society of Japan	10.4144
The Scientific and Technological Research Council of Turkey (TUBITAK)	10.5086
The Sedimentological Society of Japan	10.4096
The Sessile Organisms Society of Japan	10.4282
The Society for Actinomycetes Japan	10.3209
The Society for Antibacterial and Antifungal Agents, Japan	10.4265
The Society for Free Radical Research Japan	10.3164
The Society for Near Eastern Studies in Japan	10.5356
The Society of Japanese Women Scientists	10.5939
The Society of Laparoendoscopic Surgeons	10.4293
The Society of Life Support Technology	10.5136
The Society of Materials Engineering for Resources of Japan	10.5188
The Society of Naval Architects of Korea	10.3744
The Society of Powder Technology, Japan	10.4164
The Society of Practical Otolaryngology	10.5631
The Society of Synthetic Organic Chemistry, Japan	10.5059
The Spectroscopical Society of Japan	10.5111
The Stomatological Society, Japan	10.5357
The Surface Finishing Society of Japan	10.4139
The Textile Machinery Society of Japan	10.4188
The Tohoku Geographical Association	10.5190
The University of Hong Kong Libraries	10.5353
The Virtual Explorer Pty Ltd.	10.3809
The Vitamin Society of Japan	10.5925
The Weed Science Society of Japan	10.3719
The Wildlife Society	10.4004
The William and Mary Quarterly	10.5309
The WJG Press	10.4291
The WJG Press	10.4292
The WJG Press	10.4291
The WJG Press	10.4292
The WJG Press (World Journal of Anesthesiology)	10.5313
The WJG Press (World Journal of Cardiology)	10.4330
The WJG Press (World Journal of Chemistry)	10.4331
The WJG Press (World Journal of Clinical Infectious Diseases)	10.5495
The WJG Press (World Journal of Clinical Oncology)	10.5306
The WJG Press (World Journal of Clinical Pediatrics)	10.5409
The WJG Press (World Journal of Clinical Urology)	10.5410
The WJG Press (World Journal of Critical Care Medicine)	10.5492
The WJG Press (World Journal of Dermatology)	10.5314
The WJG Press (World Journal of Diabetes)	10.4239
The WJG Press (World Journal of Experimental Medicine)	10.5493
The WJG Press (World Journal of Gastrointestinal Endoscopy)	10.4253
The WJG Press (World Journal of Gastrointestinal Oncology)	10.4251
The WJG Press (World Journal of Gastrointestinal Surgery)	10.4240
The WJG Press (World Journal of Hematology)	10.5315
The WJG Press (World Journal of Hepatology)	10.4254
The WJG Press (World Journal of Hypertension)	10.5494
The WJG Press (World Journal of Immunology)	10.5411
The WJG Press (World Journal of Medical Genetics)	10.5496
The WJG Press (World Journal of Methodology)	10.5662
The WJG Press (World Journal of Nephrology)	10.5527
The WJG Press (World Journal of Neurology)	10.5316
The WJG Press (World Journal of Obstetrics and Gynecology)	10.5317
The WJG Press (World Journal of Opthalmology)	10.5318
The WJG Press (World Journal of Orthopedics)	10.5312
The WJG Press (World Journal of Otorhinolaryngology)	10.5319
The WJG Press (World Journal of Pharmacology)	10.5497
The WJG Press (World Journal of Psychiatry)	10.5498
The WJG Press (World Journal of Radiology)	10.4329
The WJG Press (World Journal of Respirology)	10.5320
The WJG Press (World Journal of Rheumatology)	10.5499
The WJG Press (World Journal of Stem Cells)	10.4252
The WJG Press (World Journal of Stomatology)	10.5321
The WJG Press (World Journal of Surgical Procedures)	10.5412
The WJG Press (World Journal of Translational Medicine)	10.5528
The WJG Press (World Journal of Transplantation)	10.5500
The WJG Press (World Journal of Virology)	10.5501
Theological Research Exchange Network	10.2986
Theory in Action	10.3798
Theory of Computing Exchange	10.4086
Thieme Publishing Group	10.1055
thinkBiotech, LLC	10.5912
Thomas Land Publishers, Inc.	10.1310
Thomas Telford Ltd.	10.1680
Thomson Reuters (Prous Science)	10.1358
Thomson Reuters (Scientific), Inc & Affiliates	10.4023
Tire Society, The	10.2346
Tobacco Science	10.3381
Tohoku University Medical Press	10.1620
Tokyo Dental College	10.2209
Tokyo Geographical Society	10.5026
Tokyo Institute of Technology, Department of Mathematics	10.2996
Tokyo Journal of Mathematics	10.3836
Trakya University Faculty of Medicine	10.5174
Trans Tech Publications	10.4028
Transformative Works and Cultures	10.3983
Transportation Research Board	10.3141
Tropical Oceanography	10.5914
Turk Ortopedi ve Travmatoloji Dernegi	10.3944
Turkish Association of Nervous and Mental Health	10.5080
Turkish Journal of Fisheries and Aquatic Sciences	10.4194
Turkish National Committee for Air Pollution and Control (TUNCAP)	10.5094
Turkish Nephrology Dialysis Transplantation	10.5262
Turkish Neurological Society	10.5137
Turkish Society of Cardiology	10.5543
Turkish Society of Gastroenterology	10.4318
Turkish Society of Public Health Specialists	10.5421
Turkish Society of Radiology	10.4261
Turkish Surgical Association	10.5097
Turpion	10.1070
U.S. Fish and Wildlife Service	10.3996
UBC Press	10.1387
Ubiquity Press, Ltd.	10.5334
Uitgeverij Boom	10.1347
UK Serials Group	10.1629
UK Simulation Society	10.5013
UKOLN, University of Bath	10.2218
Undergraduate Writing Center - UT Austin	10.5945
UNESP - Universidade Estdual Paulista	10.5016
Universidad Autonoma Chapingo	10.5154
Universidad Complutense de Madrid (UCM)	10.5209
Universidad de Chile	10.5354
Universidad de Malaga Faculty of Psychology	10.5231
Universidade de Fortaleza	10.5020
Universidade do Vale do Rio Dos Sinos - UNISINOS	10.4013
Universidade Estadual de Londrina	10.5433
Universidade Estadual de Ponta Grossa	10.5212
Universidade Federal de Goias	10.5216
Universidade Federal de Santa Catarina (UFSC)	10.5007
Universidade Federal do Parana	10.5380
Universidade Tecnologica Federal do Parana (UTFPR)	10.3895
Universidade Vale do Rio Verde (UninCor)	10.5892
Universitat Politecnica de Valencia	10.4995
Universite des Antilles et de la Guyane (UAG)	10.4180
Universite du Quebec a Chicoutimi	10.1522
University Library System, University of Pittsburgh	10.5195
University Library/University of Twente	10.3990
University Nove de Julho - Uninove	10.5585
University of Arizona	10.2458
University of Buckingham Press	10.5750
University of Cadiz Library	10.2518
University of California Press	10.1525
University of California Press	10.2191
University of California Press	10.1525
University of California Press	10.2191
University of California Press(JEHRE)	10.2483
University of Central Lancashire	10.5420
University of Central Lancashire	10.5420
University of Chicago Press, The	10.1086
University of Debrecen	10.5434
University of Debrecen (Debrecen University Press)	10.5484
University of Debrecen (Pedagogia Online)	10.5911
University of Debrecen (Publicationes Mathematicae Debrecen)	10.5486
University of Debrecen (Teaching Mathematics and Computer Science)	10.5485
University of Defence	10.3849
University of Illinois Libraries	10.5210
University of Illinois Press	10.5622
University of Illinois Press	10.5406
University of Illinois Press	10.5622
University of Illinois Press	10.5406
University of Kentucky Press	10.5810
University of Ljubljana	10.4312
University of Manitoba Libraries	10.5203
University of Minnesota Press	10.5749
University of Nebraska Press	10.5250
University of North Carolina Press (publisher)	10.5149
University of Oslo Library	10.5617
University of Plymouth	10.4256
University of South Florida Libraries	10.5038
University of Technology, Sydney (UTS)	10.5130
University of Tokushima Faculty of Medicine	10.2152
University of Toronto Medical Journal	10.5015
University of Toronto Press Inc	10.3138
University of Veterinary and Pharmaceutical Sciences	10.2754
University of Western Ontario, Western Libraries	10.5206
University of Wisconsin Press	10.3368
University of Zagreb	10.2498
University of Zagreb, Department of Mathematics	10.3336
University Press of Colorado	10.5876
University Press of Florida	10.5744
Update Medical Publishing	10.5754
UPF Editora	10.5335
Urban Planning Institute of the Republic of Slovenia	10.5379
US Geological Survey	10.3133
USDA Forest Service, Research & Development	10.2737
Uspekhi Fizicheskikh Nauk (UFN) Journal	10.3367
Vacuum Society of Japan	10.3131
Vathek Publishing	10.1350
VBRI Press	10.5185
Verlag der Osterreichischen Akademie der Wissenschaften	10.1553
Verlag der Zeitschrift fuer Naturforsch	10.5560
Versita (Central European Science Journals)	10.2478
Vienna University of Technology, Institute of General Physics	10.3728
Vietnam Journals Online	10.3125
Vilnius Gediminas Technical University	10.3846
Virtual Worlds Research Consortium	10.4101
Visualization Society of Japan, The	10.3154
VitJournals	10.5473
Vittorio Klostermann GMBH	10.3196
Vizja Press and IT	10.5709
VM Media Sp zo.o. - VMGroup SK	10.5603
Vrlsoft, Inc.	10.5308
VU E-Publishing	10.5463
Wageningen Academic Publishers	10.3920
Walsh Medical Media, LLC	10.3371
Walter de Gruyter	10.1515
Water Environment Federation	10.2175
West China College of Stomatology, Sichuan University Press	10.4248
West-Japanese Society of Orthopedics & Traumatology	10.5035
Westburn Publishers	10.1362
Western Japan Division of JDA	10.2336
Western Journal of Emergency Medicine	10.5811
Weston Medical Publishers	10.5055
White Horse Press	10.3197
Whiting & Birch Ltd	10.1921
Whiting & Birch, Ltd.	10.5221
WHO Press	10.2471
Wichtig Editore, SRL	10.5301
Wiley (American Cancer Society)	10.3322
Wiley Blackwell (AHRC Research Centre)	10.2966
Wiley Blackwell (American College of Veterinary Internal Medicine)	10.1892
Wiley Blackwell (American Society Bone & Mineral Research)	10.1359
Wiley Blackwell (Blackwell Publishing - Foundation for Cellular and Molecular Medicine)	10.2755
Wiley Blackwell (Blackwell Publishing - Munksgaard)	10.1034
Wiley Blackwell (Blackwell Publishing -The Physiological Society)	10.1113
Wiley Blackwell (Blackwell Publishing)	10.1111
Wiley Blackwell (Blackwell Publishing)	10.1046
Wiley Blackwell (Blackwell Publishing)	10.1111
Wiley Blackwell (Blackwell Publishing)	10.1046
Wiley Blackwell (Canadian Academic Accounting Association)	10.1506
Wiley Blackwell (Comparative Legislative Research Center)	10.3162
Wiley Blackwell (Equine Veterinary Journal)	10.2746
Wiley Blackwell (International Journal of Psychoanalysis)	10.1516
Wiley Blackwell (International Life Sciences Institute)	10.1301
Wiley Blackwell (John Wiley & Sons)	10.1002
Wiley Blackwell (New York Academy of Sciences E-Briefings)	10.3405
Wiley Blackwell (New York Academy of Sciences)	10.1196
Wiley Blackwell (Opulus Press)	10.3170
Wiley Blackwell (Production and Operations Management)	10.3401
Wiley Blackwell (Robotic Publications)	10.1581
Wiley Blackwell (Royal College of Obstetricians & Gynecologist)	10.1576
Wiley Blackwell (Royal Meteorological Society)	10.1256
Wiley Blackwell (Rural Sociological Society)	10.1526
Wiley Blackwell (Society of Environmental Toxicology and Chemistry)	10.1897
Wilolud Journals	10.5707
WITPress	10.2495
Wolfram Research	10.3888
Wolfram Research	10.3840
Wolfram Research	10.3888
Wolfram Research	10.3840
Woodhead Publishing	10.1533
World Advertising Research Center	10.2501
World Agroforestry Centre	10.5716
World Bank, The	10.1596
World Health Organization, Western Pacific Regional Office	10.5365
World Journal of Emergency Medicine	10.5847
World Scientific	10.1142
WormBook	10.1895
XML Archive	10.5082
Yamaguchi University Medical Association	10.2342
Yamashina Institute for Ornithology	10.3312
Yerkure Tanitim ve Yayincilik Hizmetleri	10.5350
Yonsei University College of Medicine (KAMJE)	10.3349
ZBW - German National Library of Economics	10.5018
Zeppelini Editorial e Comunicacao	10.5327
